dataset_id,description,description_original,total_answered,total_answered_original,q1,q1_original,q2,q2_original,q3,q3_original,q4,q4_original
3ydk-du45,"This dataset provides a comprehensive overview of citywide student demographics and enrollment figures from the 2014-15 to 2018-19 school years. It includes total enrollment numbers, as well as detailed breakdowns by grade level, gender, and various racial and ethnic categories. Key metrics such as the percentage of students with disabilities, English language learners, and those living in poverty are also included, offering valuable insights into the educational landscape. The dataset is structured to facilitate analysis of trends over time, with each entry representing a specific school year. It can be utilized for research on educational equity, resource allocation, and policy development aimed at improving student outcomes. Additionally, the Economic Need Index provides a measure of economic hardship among students, enhancing the understanding of the challenges faced by different demographic groups within the city. This dataset is essential for educators, policymakers, and researchers interested in citywide demographics and educational trends.

Column constraints outlined in Data Dictionary:
total_enrollment: integer; must be greater than or equal to 0
grade_k: integer; must be greater than or equal to 0
grade_1: integer; must be greater than or equal to 0
grade_2: integer; must be greater than or equal to 0
grade_3: integer; must be greater than or equal to 0
grade_4: integer; must be greater than or equal to 0
grade_5: integer; must be greater than or equal to 0
grade_6: integer; must be greater than or equal to 0
grade_7: integer; must be greater than or equal to 0
grade_8: integer; must be greater than or equal to 0
grade_9: integer; must be greater than or equal to 0
grade_10: integer; must be greater than or equal to 0
grade_11: integer; must be greater than or equal to 0
grade_12: integer; must be greater than or equal to 0
students_with_disabilities: integer; must be greater than or equal to 0
poverty: integer; must be greater than or equal to 0
economic_need_index: float; must be between 0 and 1 (inclusive)","This dataset provides a comprehensive overview of citywide demographics for the academic years 2014-2019, focusing on total enrollment and student distribution across various grades from pre-kindergarten to 12th grade. It includes detailed demographic breakdowns by gender and race, as well as information on students with disabilities and English language learners. The dataset can be utilized for analyzing trends in school enrollment, understanding the diversity of the student population, and assessing the economic needs of the community. It serves as a valuable resource for educators, policymakers, and researchers interested in educational equity and resource allocation.",2,2,0,0,1,1,1,1,0,0
nfz9-tzba,"This dataset focuses on Pre-K projects, specifically detailing a proposed facility located at 412 63 Street in Brooklyn, within district 20. It includes key information such as the status of the existing site, the forecast capacity of 90 students, and various financial metrics, including a total estimated cost of $12.65 million and previous appropriations of $1.53 million. The dataset captures important temporal data, including the design start date of November 16 and the construction start date of May 25, with an estimated completion date of December 26. Each column in the dataset serves a specific purpose, such as identifying the project location, measuring capacity, and tracking financial requirements. This dataset can be utilized by educational planners and policymakers to assess the progress and funding needs of Pre-K initiatives, ensuring that resources are allocated effectively to support early childhood education in the community.","This dataset provides an overview of a Pre-K project located in Brooklyn, specifically detailing the proposed facility at 412 63 Street. It includes key information such as the district, school name, and forecast capacity of 90 students. The dataset captures important temporal data, including design and construction start dates, as well as the estimated completion date. Financial metrics are also included, such as the total estimated cost and previous appropriations. This dataset can be utilized for analyzing the planning and funding of early childhood education facilities, helping stakeholders understand project timelines and financial requirements.",2,2,0,0,1,1,1,1,0,0
e5c5-ieuv,"This dataset provides comprehensive insights into Math Exam Results across various schools, covering a range of demographics and grade levels from 2005 to 2012. It includes data on report types, geographic locations, and student demographics, allowing for detailed analysis of educational performance. The dataset features 6585 unique entries for the number of students tested, alongside their mean scale scores and performance levels categorized into four achievement levels. Each entry captures the percentage of students achieving these levels, offering a nuanced view of academic outcomes. The semantic profile highlights the dataset's focus on educational entities, temporal coverage, and demographic categorization, making it a valuable resource for researchers and educators. This dataset can be utilized to assess trends in student performance, identify achievement gaps among different demographic groups, and inform educational policy and practice aimed at improving math proficiency in schools.","This dataset provides detailed information on Math exam results across various schools, covering the years from 2005 to 2012. It includes data on different demographics, such as gender and ethnicity, and presents the number of students tested along with their mean scale scores. The dataset categorizes performance levels into four distinct categories, allowing for a comprehensive analysis of student achievement. It can be utilized for educational research, policy-making, and performance assessment, helping stakeholders understand trends and disparities in math proficiency among different student groups and geographical locations.",2,2,0,0,1,1,1,1,0,0
je36-bj3z,"This dataset provides a comprehensive analysis of class sizes across various educational programs, focusing on middle and high school levels. It includes key attributes such as grade level, program type, department, class size, number of students, number of classes, and the proportion of students within each grade. The dataset features two unique grade levels and five program types, with a wide range of class sizes and student counts, allowing for detailed insights into educational structures. The semantic profile highlights the categorization of grade levels, program types, and departments, as well as the measurement of class sizes and student numbers, making it a valuable resource for educational research. This dataset can be utilized to assess the impact of class size on student performance, identify trends in educational resource allocation, and inform policy decisions aimed at optimizing classroom environments for better learning outcomes.","This dataset focuses on Class Size Analysis, providing valuable insights into the distribution of students across various grade levels and program types within different departments. It includes data on class sizes, the number of students, and the number of classes, allowing for comprehensive analysis of educational environments. The dataset features two grade levels, five program types, and four departments, with a wide range of class sizes and student counts. Each column serves a specific purpose, such as categorization for grade levels and program types, and quantitative measures for class sizes and student numbers, making it a useful resource for educators and policymakers aiming to improve educational outcomes.",1,1,0,0,1,1,0,0,0,0
2eq2-nywg,"This dataset provides detailed information on student suspensions across various educational institutions, categorized by location and administrative district. It includes unique identifiers for each school, such as the system code and location name, along with descriptions of the school type, including elementary, junior high, and high schools. The dataset captures the number of students in grades 4 through 12 where the NYPD was contacted, allowing for analysis of student behavior and disciplinary actions. With a total of 1,609 unique school entries and 35 administrative districts represented, this dataset is valuable for researchers and policymakers interested in understanding trends in student suspensions and their implications on educational outcomes. The data can be used to identify patterns in disciplinary actions, assess the effectiveness of school policies, and inform strategies for improving student behavior and school climate.

Column constraints outlined in Data Dictionary:
location_category_description: Allowed values are Elementary, Junior High - Intermediate- Middle, Secondary School, High School, Central- HQ-Citywide, Early Childhood, District Pre-K Center, K-8, K-12 all grades, Ungraded; Case sensitivity is not enforced as variations in case are present in the sample.","This dataset provides detailed information on student suspensions across various educational institutions, categorized by location and administrative district. It includes unique identifiers for each school, such as system codes and location names, along with their respective categories, which range from elementary to high school levels. The dataset captures the total number of removals and suspensions, allowing for analysis of disciplinary actions within the educational system. It can be utilized to assess trends in student behavior, evaluate the effectiveness of disciplinary policies, and inform decision-making for educational stakeholders. The data spans multiple grades, providing a comprehensive view of student suspensions.",2,2,0,0,1,1,0,0,1,1
c6ph-pcpz,"This dataset focuses on school bus delays, capturing essential information about various incidents affecting transportation services. It includes 16,636 unique identifiers for each entry, detailing the vendor name, route, run type, and reasons for delays, which can range from mechanical problems to heavy traffic. The dataset spans from January 5, 2021, to June 22, 2021, providing a temporal resolution of daily occurrences. With 2,300 unique school identifiers, it allows for comprehensive analysis of delays across different routes and vendors. The reasons for delays are categorized into ten distinct types, and the dataset records delay durations in five different ranges, offering valuable insights into the frequency and causes of delays. This information can be utilized by school districts, transportation authorities, and researchers to improve bus scheduling, enhance communication with parents, and develop strategies to minimize future delays, ultimately ensuring a more efficient transportation system for students.","This dataset focuses on school bus delays, capturing incidents from January to June 2021. It includes 100 unique records detailing various delays experienced by different transportation vendors, categorized by reasons such as heavy traffic, mechanical problems, and accidents. Each entry features an identifier, vendor name, route, run type, delay duration, and the specific school involved. The dataset provides valuable insights into the frequency and causes of delays, making it useful for analyzing transportation efficiency and improving school bus scheduling. The temporal coverage spans from January 12 to June 16, 2021, with data recorded daily.",3,2,0,0,1,1,1,1,1,0
iqmu-i4pa,"This dataset provides detailed information on average class sizes across various schools, including identifiers such as the school name and unique DBN codes. It encompasses a range of grade levels and program types, allowing for comprehensive categorization within the education domain. The dataset includes quantitative measures such as the number of students and classes, with coverage spanning from 2 to 498 students and 1 to 18 classes. Additionally, it captures average, minimum, and maximum class sizes, offering insights into classroom dynamics. The semantic profile highlights the dataset's utility for aggregating and measuring educational metrics, making it a valuable resource for educators, policymakers, and researchers interested in analyzing class size trends and their impact on student learning outcomes. This dataset can be used to assess educational equity, optimize resource allocation, and inform decisions regarding class size policies in schools.","This dataset provides detailed information on average class sizes across various schools, including identifiers such as the school name and unique DBN codes. It categorizes schools by grade level and program type, offering insights into the number of students and classes per school. The dataset includes quantitative measures like the average, minimum, and maximum class sizes, which can be used to analyze educational environments and resource allocation. With 99 unique schools represented, this dataset is valuable for educators, policymakers, and researchers interested in understanding class size dynamics and their impact on student learning outcomes.",2,2,0,0,1,1,0,0,1,1
kuw6-zcm2,"This dataset provides insights into school bus delays, capturing the performance of various transportation vendors over several months. It includes information on the vendor name, school affiliation, month, and the number of calls received, with call counts ranging from 0 to 136. The dataset features eight unique school affiliations and six distinct months, allowing for a comprehensive analysis of bus service reliability. The vendor name represents the organizations providing transportation, while the school affiliation indicates the type of educational institution served. The month column records the temporal aspect of the data, and the call count serves as a measurement of service demand or issues reported. This dataset can be utilized by school districts, transportation authorities, and researchers to identify patterns in bus delays, assess vendor performance, and improve overall transportation services for students.","This dataset provides insights into school bus delays, capturing call counts related to transportation services across various vendors and school affiliations. It includes data from six unique months, allowing for temporal analysis of delays. The dataset features 100 unique vendor names, with affiliations ranging from public to charter and nonsectarian schools. The call count, which measures the frequency of reported delays, varies from 0 to 8. This information can be valuable for analyzing patterns in school bus delays, helping stakeholders improve transportation efficiency and enhance student safety.",2,2,0,0,1,1,1,1,0,0
yv4m-nu6d,"This dataset provides a comprehensive overview of various educational project locations across New York City, specifically focusing on pre-kindergarten centers. It includes key information such as district, school name, borough, location, postcode, latitude, and longitude, allowing users to pinpoint exact locations. The dataset features 18 unique districts and covers five boroughs, with a total of 47 distinct locations and 38 unique postcodes. Each entry is enriched with spatial data, including community board and council district identifiers, which enhance the understanding of the geographic context. The latitude and longitude coordinates enable precise mapping of these educational facilities. This dataset is particularly useful for researchers, policymakers, and educators looking to analyze the distribution of early childhood education resources, assess accessibility, and inform future planning and development initiatives in the realm of education.","This dataset provides an overview of project locations across various boroughs, including Manhattan, Bronx, Brooklyn, Queens, and Staten Island. It includes essential information such as district, school name, location, postcode, and geographic coordinates (latitude and longitude). The dataset features 18 unique districts and 47 distinct locations, making it a valuable resource for analyzing educational facilities and community services. The spatial data allows for detailed mapping and geolocation analysis, while the inclusion of community board and council district information enhances its utility for urban planning and demographic studies. This dataset is ideal for researchers, policymakers, and community organizations seeking insights into project distribution and accessibility.",2,2,0,0,1,1,0,0,1,1
2jpd-hixn,"This dataset, titled ""Student Discipline Report,"" provides a comprehensive overview of student disciplinary actions across various administrative districts. It includes data on the number of principal and superintendent removals, as well as total suspensions and removals, with a total of 792 recorded incidents. The dataset features 35 unique administrative district codes, 17 unique principal values, and 6 unique superintendent identifiers, allowing for detailed analysis of disciplinary trends. Each column represents specific measurements: the administrative district code indicates the location, while the principal and superintendent columns reflect counts of removals and suspensions. The total removals and suspensions column aggregates all disciplinary actions, providing a clear picture of student discipline within the districts. This dataset can be utilized by educators, policymakers, and researchers to identify patterns in student behavior, assess the effectiveness of disciplinary policies, and inform strategies for improving student outcomes.

Column constraints outlined in Data Dictionary:
administrative_district_code: integer; required  
principal: integer or ""R""; required  
removal: integer or ""R""; required  
superintendent: integer or ""R""; required  
total_removals_suspensions: integer; required","This dataset, titled ""Student Discipline Report,"" provides insights into student removals and suspensions across various administrative districts. It includes 35 unique administrative district codes, 17 different principals, and 6 superintendents, allowing for a comprehensive analysis of disciplinary actions. The dataset captures the total number of removals and suspensions, with 24 unique values reflecting the extent of disciplinary measures taken. The administrative district codes represent specific geographic areas, while the superintendent data identifies key personnel involved in these decisions. This dataset can be utilized to assess disciplinary trends, evaluate the effectiveness of policies, and inform future educational strategies.",2,1,0,0,1,1,0,0,1,0
9b3x-yz6y,"This dataset provides comprehensive information on school admissions across various districts, focusing on the number of students in Pre-K, kindergarten, and sixth grade. It includes data from 32 unique school districts, with categories reflecting different demographics such as residential districts and zip codes. The dataset captures the number of Pre-K students, kindergarten students, and sixth graders, allowing for detailed analysis of student populations in these educational stages. Each column serves a specific purpose: the school district indicates the geographical area, while the category provides context for the statistics. This dataset can be utilized by educators, policymakers, and researchers to assess enrollment trends, allocate resources effectively, and develop strategies to enhance educational access and equity. With 405 unique categories and a rich array of student counts, it serves as a valuable tool for understanding the dynamics of school admissions in the region.

Column constraints outlined in Data Dictionary:
school_district: Allowed values are integers from 1 to 32; Required field, no missing values allowed.  
category: Allowed values include ""Home Language"", ""Residential District"", ""Zip Code""; Required field, no missing values allowed.","This dataset provides detailed information on school admissions across various districts, focusing on pre-kindergarten, kindergarten, and sixth-grade student populations. It includes data from 31 unique school districts and categorizes students by location, represented through zip codes. The dataset captures the number of pre-k and kindergarten students, as well as sixth graders, allowing for comprehensive analysis of student demographics. It can be utilized for educational research, policy-making, and resource allocation, helping stakeholders understand enrollment trends and the distribution of students across different regions and language backgrounds.",1,1,0,0,1,1,0,0,0,0
dacy-bab9,"This dataset provides detailed information on average class sizes across various school districts, encompassing 32 unique districts and covering a range of grade levels from kindergarten to eighth grade. It includes data on program types such as General Education, Integrated Co-Teaching, and Gifted and Talented, allowing for a comprehensive analysis of educational settings. The dataset features 616 unique values for the number of students, with a total student count ranging from 2 to 2,728, and 108 unique values for the number of classes, highlighting the diversity in classroom structures. The average class size varies from 2 to 30 students, offering insights into classroom dynamics. This dataset can be utilized for evaluating educational equity, resource allocation, and the effectiveness of different teaching programs, making it a valuable tool for educators, policymakers, and researchers interested in improving educational outcomes.

Column constraints outlined in Data Dictionary:
program_type: Allowed values are General Education (Gen Ed), Integrated Co-Teaching (ICT), Gifted and Talented (G&T), Self-Contained (SC), Accelerated (Acc); Values may include combinations such as ""ICT & G&T"".","This dataset provides insights into average class sizes across various school districts, focusing on different grade levels and program types. It includes data on 32 unique districts, covering a range of grade levels from kindergarten to eighth grade, and features eight distinct program types. The dataset captures key metrics such as the number of students, number of classes, and average class size, allowing for comprehensive analysis of educational environments. This information can be utilized by educators, policymakers, and researchers to assess class size trends, evaluate educational programs, and inform decisions aimed at improving student learning experiences.",1,1,0,0,1,1,0,0,0,0
cbrh-qrk4,"This dataset provides comprehensive information on Regents Exam scores across various schools, covering the years 2015 to 2017. It includes key metrics such as the total number of students tested, mean scores, and the percentage of students scoring below and above specific thresholds. The dataset features 14 unique exam subjects and categorizes schools by type and level, allowing for detailed analysis of educational performance. Each entry is identified by a unique lookup code and school database number, ensuring precise tracking of results. The temporal coverage spans from December 2014 to December 2016, making it suitable for longitudinal studies in education. This dataset can be utilized by educators, policymakers, and researchers to assess student performance trends, evaluate school effectiveness, and inform strategies for improving educational outcomes. Overall, it serves as a valuable resource for understanding the impact of educational practices on student achievement in New York schools.","This dataset provides detailed information on Regents Exam scores across various schools, covering the years 2015 to 2017. It includes key metrics such as the total number of students tested, mean scores, and the percentage of students scoring below and above specific thresholds. The dataset is categorized by school type and level, allowing for comprehensive analysis of educational performance. It serves as a valuable resource for educators, policymakers, and researchers interested in assessing student achievement and identifying areas for improvement in the education system. The data can be used to track trends over time and evaluate the effectiveness of educational programs.",3,2,0,0,1,1,1,1,1,0
f9a8-4jby,"This dataset provides a comprehensive overview of diversity initiatives implemented by the New York City Department of Education (DOE) from 2017, focusing on various educational levels ranging from pre-Kindergarten to high school. It includes detailed descriptions of activities aimed at fostering diversity and inclusion within schools, such as the establishment of advisory groups, policy statements, and specialized programs for underrepresented populations. The dataset categorizes these initiatives by their target populations, which include families, students in temporary housing, and English Language Learners, among others. Each entry is associated with a specific category that reflects the underlying policy goals of the diversity efforts. This dataset can be utilized by educators, policymakers, and researchers to analyze the effectiveness of diversity initiatives, track progress over time, and inform future strategies aimed at creating more inclusive educational environments.

Column constraints outlined in Data Dictionary:
activity: no_data is not allowed; values must be non-empty strings  
description: no_data is not allowed; values must be non-empty strings  
target_population: no_data is not allowed; values must be non-empty strings  
category: no_data is not allowed; values must be non-empty strings","This dataset focuses on various activities and initiatives aimed at promoting diversity and inclusion within New York City public schools, spanning from pre-Kindergarten to high school. It includes detailed descriptions of programs, their target populations, and the educational levels they address. The dataset categorizes activities by their specific goals, such as simplifying admissions processes and fostering welcoming school climates. It serves as a valuable resource for educators, policymakers, and researchers interested in understanding and enhancing diversity in education. By analyzing this dataset, stakeholders can identify effective strategies and programs that support underrepresented student populations across different educational levels.",2,0,0,0,1,0,1,0,0,0
cvh6-nmyi,"This dataset provides comprehensive insights into school performance metrics across various educational institutions. It includes key identifiers such as the school’s unique identifier (dbn), district, school name, and principal, along with detailed performance indicators from the 2012-2013 academic year. The dataset features overall grades, scores, and percentiles that reflect student performance, progress, and environmental conditions within schools. It categorizes schools by type, such as elementary, middle, and high school, and includes additional metrics like college and career readiness scores. This information can be utilized by educators, policymakers, and researchers to assess school effectiveness, identify areas for improvement, and inform decisions regarding resource allocation and educational strategies. The dataset's rich semantic profile enhances its usability, allowing users to understand the context and implications of the data, ultimately supporting efforts to enhance educational outcomes for students.

Column constraints outlined in Data Dictionary:
progress_report_type: allowed values are {D75, EC, ELM, EMS, HS, HST, YABC}; null values are allowed  
_2012_2013_progress_category_score: allowed values are {Elementary/Middle Schools, High Schools}; null values are allowed","This dataset provides comprehensive school performance metrics, including overall grades, scores, and readiness indicators for various educational institutions across different districts. It features unique identifiers for schools and principals, along with categorical data on school levels and progress report types. The dataset spans multiple years, allowing for temporal analysis of performance trends. It can be utilized to assess educational outcomes, compare school effectiveness, and inform policy decisions. The semantic profile highlights the dataset's focus on educational organizations, performance measurement, and environmental factors, making it a valuable resource for researchers and educators interested in school performance analysis.",2,3,0,0,1,1,0,1,1,1
xwxx-rnki,"This dataset contains detailed school attendance records, capturing daily attendance metrics across various schools from the 2006-2007 to the 2008-2009 school years. It includes information on the number of students enrolled, present, absent, and released for each school on specific dates, with a total of 1,594 unique schools represented. The dataset spans a temporal range from September 17, 2006, to June 11, 2009, providing a comprehensive view of attendance patterns over time. Each entry is identified by a unique school identification number, allowing for easy tracking and analysis. This dataset can be utilized for educational research, policy-making, and improving attendance strategies within schools. It serves as a valuable resource for understanding student engagement and attendance trends, which are critical for enhancing educational outcomes.

Column constraints outlined in Data Dictionary:
school: must follow the format of a 3-letter borough code followed by a 3-digit school number (e.g., 'XX000'); must be unique across the dataset","This dataset contains school attendance records, capturing essential information about student enrollment, attendance, and absences across various schools from the 2006-2007 to the 2008-2009 school years. It includes data on the number of students enrolled, present, and absent, along with the date of each record. The dataset spans from September 25, 2006, to June 22, 2009, providing a comprehensive view of attendance trends over time. It can be utilized for analyzing attendance patterns, identifying factors affecting student presence, and supporting educational research aimed at improving student engagement and performance.",3,3,0,1,1,1,1,1,1,0
e7es-jx5j,"This dataset provides a comprehensive directory of schools in New York City, specifically focusing on kindergarten admissions. It includes essential information such as the district, school name, address, phone number, grade levels served, and accessibility status. The dataset categorizes schools as either Zoned or Non-Zoned, which indicates the admissions criteria based on geographic areas designated by the Office of District Planning. Additionally, it highlights whether schools offer dual language programs or Gifted & Talented programming in kindergarten. The spatial data, including latitude and longitude coordinates, allows users to locate schools accurately within their respective boroughs and community boards. This dataset is valuable for parents and guardians seeking to understand their options for kindergarten admissions, as well as for researchers and policymakers interested in educational accessibility and demographics across different neighborhoods in New York City.

Column constraints outlined in Data Dictionary:
district: integer; min: 1; max: 31  
dbn: string; format: ""XXY###""; uniqueness  
school_type: enumerated values: ""Zoned School"", ""Non-Zoned School""  
school_name: string; required  
address: string; required  
phone: string; format: ""###-###-####""; required  
grades: enumerated values: ""PK-5"", ""K-5"", ""3K-5"", ""K-8"", ""PK-8"", ""3K-8""; required  
accessibility: enumerated values: ""Not Accessible"", ""Partially Accessible"", ""Fully Accessible""  
dual_language: string; allowed values: null, ""Y""  
g_t_in_kindergarten: string; allowed values: null, ""Y""  
x_coordinate: integer; min: 961802; max: 1048849  
y_coordinate: integer; min: 150675; max: 261724  
postcode: float; min: 10002; max: 11692  
borough: enumerated values: ""BROOKLYN"", ""MANHATTAN"", ""BRONX"", ""QUEENS"", ""STATEN IS""  
latitude: float; min: 40.579607; max: 40.885008  
longitude: float; min: -74.144297; max: -73.727614  
community_board: float; min: 1; max: 50  
council_district: float; min: 1; max: 51  
census_tract: float; min: 16.0; max: 97204.0  
bin: float; min: 1000000.0; max: 1059503.0  
bbl: float; min: 1002790040.0; max: 4160390014.0  
nta: string; required","This dataset provides a comprehensive overview of schools in New York City, specifically focusing on kindergarten admissions. It includes essential information such as school names, addresses, contact details, grade levels, and accessibility status. The dataset covers various boroughs and districts, allowing users to analyze school distribution and accessibility across the city. It features unique identifiers for each school and includes spatial data such as latitude and longitude for precise geolocation. This dataset is valuable for parents seeking kindergarten options, researchers studying educational accessibility, and policymakers aiming to improve school services in their communities.",2,2,0,0,1,1,0,0,1,1
vimb-anc6,"This dataset provides detailed information on bathroom accessibility in various educational buildings across New York City. It includes data on the borough, geographic district, city council district, building ID, and building name, allowing users to identify specific locations. The dataset also captures the number of student bathrooms available, whether these bathrooms are open all the time, and if any bathrooms are shared. Additionally, it includes information on non-instructional space usage, indicating how many such spaces are utilized and whether they are shared. The dataset is valuable for analyzing compliance with local laws regarding bathroom accessibility and can help inform decisions related to facility management and improvements in educational environments. With 1456 unique building IDs and a range of data points, this dataset serves as a comprehensive resource for understanding bathroom accessibility in schools, supporting efforts to enhance student facilities and promote equitable access to resources.

Column constraints outlined in Data Dictionary:
city_council_district: Integer; Values: 1 - 51  
bldg_id: String; Length 4; Format: 4 Characters  
bldg_name: String; Length 50  
are_bathrooms_opened_all_the_time: Values: Y- Yes, N- No  
is_any_bathroom_shared: Values: Y- Yes, N- No  
is_any_non_instructional_space_shared: Values: Y- Yes, N- No, blank","This dataset provides detailed information about bathroom facilities in various schools across different boroughs. It includes data on the number of student bathrooms, whether they are open all the time, and if any bathrooms are shared. The dataset covers 100 unique buildings, categorized by borough, city council district, and building name, allowing for spatial analysis at both the borough and neighborhood levels. This information can be valuable for assessing the availability and accessibility of bathroom facilities in schools, which is crucial for ensuring student comfort and hygiene. Additionally, it can inform policy decisions regarding school infrastructure and resource allocation.",2,1,0,0,1,1,0,0,1,0
emnd-d8ba,"This dataset provides comprehensive information on school locations within New York City for the fiscal year 2013. It includes details such as the school name, location code, address, and the number of beds available, as well as the principal's contact information. The dataset categorizes schools by type, including general academic, charter, and special education institutions, and specifies the grades offered at each location. It also features unique identifiers for each school, allowing for easy reference and analysis. The open date for each school is recorded, indicating when they began operating under the Department of Education's jurisdiction. This dataset can be utilized for various purposes, including educational planning, resource allocation, and community engagement initiatives, making it a valuable tool for stakeholders interested in the educational landscape of New York City.

Column constraints outlined in Data Dictionary:
ats_system_code: Alphanumeric; Not Null  
beds_number: Digits 1-2 - County of Location; Digits 3-4 - City/Town of Location; Digits 5-6 - School District Number; Digits 7-8 - Kind of School; Digits 9-12 - Reserved for school code within the district  
managed_by_name: Allowed values: 00 - Unknown; 01 - DOE; 02 - Charter; 03 - Private; 04 - Religious; 05 - Non-DOE public; 06 - Community-Based Organization(Universal PK programs)  
location_type_description: Allowed values: 00 - Not Applicable; 01 - General Academic; 02 - Alternative; 03 - Special Education; 04 - Career Technical; 05 - Evening; 06 - Adult; 07 - Itinerant; 08 - Home School; 09 - Suspension Center; 10 - Transfer School; 11 - YABC; 98 - Custodial Payroll Only; 99 - Budget Only; NULL  
location_category_description: Allowed values: Early Childhood; Elementary; Junior High - Intermediate-Middle; Secondary School; High School; Collaborative or Multi-graded; K - 12 All grades; Ungraded; Central-HQ Citywide; Borough; Division; District; Cluster-network; Operational Center; K-8; Unknown; Community School District; ETS Vendor  
grades_text: Allowed values: PK - Pre-Kindergarten; OK - Kindergarten; 01-12 - First through Twelfth Grades  
grades_final_text: Allowed values: PK - Pre-Kindergarten; OK - Kindergarten; 01-12 - First through Twelfth Grades  
open_date: Date Format YYYY-MM-DD HH:MM:SS or NULL  
status_descriptions: Allowed values: A - Closed except for accounting; B - Open for Budget Only; C - Closed; I - Initiated, never opened; N - New, not open yet; O - Open; P - Closed except CPS payroll; NULL  
highschool_network_location_code: Allowed values: 01 HS01; 02 HS02; 03 HS03; 04 HS04; 05 HS05; 06 HS06; 07 HS07; 08 HS08; 09 HS09; 10 HS10; NULL","This dataset provides comprehensive information on school locations across New York City for the fiscal year 2013. It includes details such as school names, types, grades offered, and contact information for principals. The dataset features unique identifiers for each school, including location codes and building codes, along with geographic coordinates for precise mapping. It can be utilized for analyzing educational accessibility, planning community resources, and understanding demographic distributions in relation to school locations. The data spans various educational institutions, including elementary, junior high, and high schools, making it a valuable resource for researchers and policymakers in the education sector.",2,2,0,0,1,1,0,0,1,1
yeu7-rqiu,"This dataset provides a comprehensive overview of the number and percentage of students receiving recommended special education program services as of April 1, 2021. It categorizes students into three groups based on their service status: those fully receiving, partially receiving, and not receiving services. The dataset includes five unique primary program types, with a total of 149,181 students fully receiving services, representing 83% of the total. Additionally, 25,283 students are partially receiving services (14%), while 4,566 students are not receiving any services (3%). Each column in the dataset is designed to measure specific aspects of special education services, including the number of students in each category and their corresponding percentages. This dataset is valuable for educators, policymakers, and researchers interested in analyzing the effectiveness and reach of special education programs, identifying gaps in service delivery, and informing decisions to enhance support for students with special needs.

Column constraints outlined in Data Dictionary:
primary_program_type: allowed values are categorical types of special education programs  
fully_receiving: value range is non-negative; must be a numeric type  
percent_fully_receiving: value range is [0, 1]; must be a numeric type representing a percentage  
partially_receiving: value range is non-negative; must be a numeric type  
percent_partially_receiving: value range is [0, 1]; must be a numeric type representing a percentage  
not_receiving: value range is non-negative; must be a numeric type  
percent_not_receiving: value range is [0, 1]; must be a numeric type representing a percentage  
percent_fully_receiving + percent_partially_receiving + percent_not_receiving = 1","This dataset provides detailed information on the number and percentage of students receiving recommended special education program services as of April 1, 2021. It categorizes students by primary program type, including Integrated Co-Teaching Services, SETSS, and Special Class. The dataset includes metrics on students who are fully receiving, partially receiving, and not receiving services, with corresponding percentages for each category. It is valuable for analyzing the distribution of special education services and understanding the effectiveness of different program types. This dataset is particularly useful for educators, policymakers, and researchers focused on improving special education outcomes.",1,1,0,0,1,1,0,0,0,0
cpqj-5zux,"This dataset provides detailed information on average class sizes across various school districts, covering a range of grade levels and program types. It includes data on 32 unique districts, with grade levels spanning from kindergarten to eighth grade, and various program types such as General Education, Gifted and Talented, and Integrated Co-Teaching. The dataset captures the number of students and classes, allowing for an analysis of class sizes, which can inform educational policy and resource allocation. With 607 unique values for the number of students and 108 for the number of classes, it offers a comprehensive view of classroom dynamics. The average class size, which ranges from 2 to 31 students, serves as a critical metric for evaluating educational effectiveness and ensuring optimal learning environments. This dataset is valuable for educators, administrators, and researchers interested in understanding and improving educational outcomes.

Column constraints outlined in Data Dictionary:
grade_level: Allowed values are HS Core, MS Core; Must be a string representing the grade level.  
program_type: Allowed values are General Education (Gen Ed), Integrated Co-Teaching (ICT), Gifted and Talented (G&T), Self-Contained (SC), Accelerated (Acc); Must be a string representing the type of program.","This dataset provides insights into average class sizes across various school districts, covering multiple grade levels and program types. It includes data on 31 unique districts, with information on 10 grade levels and 8 different program types. The dataset captures key metrics such as the number of students, number of classes, and average class size, allowing for comprehensive analysis of educational environments. It can be used to assess class size trends, evaluate educational resource allocation, and inform policy decisions aimed at improving student learning experiences. Overall, this dataset serves as a valuable resource for educators, researchers, and policymakers in the field of education.",1,1,0,0,1,1,0,0,0,0
